orig_idx,word,freq,pron,orthsyl,phonsyl,len,phlen
21438,deprivation,157,dEprIveISn,dep-ri-va-tion,dE-prI-veI-Sn,11,10
21439,deprivations,11,dEprIveISnz,dep-ri-va-tions,dE-prI-veI-Snz,12,11
21440,deprived,306,dIpraIvd,de-prived,dI-praIvd,8,8
21441,depth,472,dEpT,depth,dEpT,5,4
21442,depths,257,dEpTs,depths,dEpTs,6,5
21444,deputation,13,dEptSUteISn,dep-u-ta-tion,dE-ptSU-teI-Sn,10,11
21445,deputations,8,dEptSUteISnz,dep-u-ta-tions,dE-ptSU-teI-Snz,11,12
21446,deputed,5,dIptSutId,de-put-ed,dI-ptSu-tId,7,9
21451,deputies,51,dEptSUtIz,dep-u-ties,dE-ptSU-tIz,8,9
21452,deputizing,3,dEptSUtaIzIN,dep-u-tiz-ing,dE-ptSU-taI-zIN,10,12
21453,deputy,315,dEptSUtI,dep-u-ty,dE-ptSU-tI,6,8
21454,derail,4,dIreIl,de-rail,dI-reIl,6,6
21458,derailed,5,dIreIld,de-railed,dI-reIld,8,7
21463,derailing,1,dIreIlIN,de-rail-ing,dI-reI-lIN,9,8
21464,derange,8,dIreIndZ,de-range,dI-reIndZ,7,8
21468,deranged,35,dIreIndZd,de-ranged,dI-reIndZd,8,9
21473,derangement,11,dIreIndZm@nt,de-range-ment,dI-reIndZ-m@nt,11,12
21474,derangements,1,dIreIndZm@nts,de-range-ments,dI-reIndZ-m@nts,12,13
21475,derbies,4,dAbIz,der-bies,dA-bIz,7,5
21476,derby,111,dAbI,der-by,dA-bI,5,4
21478,derelict,68,dEr@lIkt,der-e-lict,dE-r@-lIkt,8,8
21480,dereliction,17,dEr@lIkSn,der-e-lic-tion,dE-r@-lIk-Sn,11,9
21481,derelicts,10,dEr@lIkts,der-e-licts,dE-r@-lIkts,9,9
21482,deride,4,dIraId,de-ride,dI-raId,6,6
21486,derided,15,dIraIdId,de-rid-ed,dI-raI-dId,7,8
21491,derides,1,dIraIdz,de-rides,dI-raIdz,7,7
21492,deriding,5,dIraIdIN,de-rid-ing,dI-raI-dIN,8,8
21493,derision,39,dIrIZn,de-ri-sion,dI-rI-Zn,8,6
21494,derisive,20,dIraIsIv,de-ri-sive,dI-raI-sIv,8,8
21495,derisively,7,dIraIsIvlI,de-ri-sive-ly,dI-raI-sIv-lI,10,10
21496,derisory,22,dIraIs@rI,de-ri-so-ry,dI-raI-s@-rI,8,9
21497,derivable,1,dIraIv@bl,de-riv-a-ble,dI-raI-v@-bl,9,9
21498,derivation,22,dErIveISn,der-i-va-tion,dE-rI-veI-Sn,10,9
21499,derivations,3,dErIveISnz,der-i-va-tions,dE-rI-veI-Snz,11,10
21500,derivative,30,dIrIv@tIv,de-riv-a-tive,dI-rI-v@-tIv,10,9
21502,derivatives,14,dIrIv@tIvz,de-riv-a-tives,dI-rI-v@-tIvz,11,10
21503,dermatitis,9,dOIm@taItIs,der-ma-ti-tis,dOI-m@-taI-tIs,10,11
21504,dermatologist,1,dOIm@tQl@dZIst,der-ma-tol-o-gist,dOI-m@-tQ-l@-dZIst,13,14
21505,dermatology,1,dOIm@tQl@dZI,der-ma-tol-o-gy,dOI-m@-tQ-l@-dZI,11,12
21506,derogates,1,dEr@UgeIts,der-o-gates,dE-r@U-geIts,9,10
21507,derogating,1,dEr@UgeItIN,der-o-gat-ing,dE-r@U-geI-tIN,10,11
21508,derogation,2,dEr@UgeISn,der-o-ga-tion,dE-r@U-geI-Sn,10,10
21509,derogatorily,3,dIrQg@t@r@lI,de-rog-a-to-ri-ly,dI-rQ-g@-t@-r@-lI,12,12
21510,derogatory,28,dIrQg@t@rI,de-rog-a-to-ry,dI-rQ-g@-t@-rI,10,10
21511,derrick,21,dErIk,der-rick,dE-rIk,7,5
21512,derricks,3,dErIks,der-ricks,dE-rIks,8,6
21513,derv,3,dOIv,derv,dOIv,4,4
21514,dervish,8,dOIvIS,der-vish,dOI-vIS,7,6
21515,dervishes,9,dOIvISIz,der-vish-es,dOI-vI-SIz,9,8
21516,desalinating,1,dis{lIneItIN,de-sal-i-nat-ing,di-s{-lI-neI-tIN,12,12
21517,desalination,2,dis{lIneISn,de-sal-i-na-tion,di-s{-lI-neI-Sn,12,11
21518,desalting,1,dis$ltIN,de-salt-ing,di-s$l-tIN,9,8
21519,descale,4,diskeIl,de-scale,di-skeIl,7,7
21523,descant,4,dEsk{nt,des-cant,dE-sk{nt,7,7
21524,descend,112,dIsEnd,de-scend,dI-sEnd,7,6
21528,descendant,40,dIsEnd@nt,de-scend-ant,dI-sEn-d@nt,10,9
21529,descendants,275,dIsEnd@nts,de-scen-dants,dI-sEn-d@nts,11,10
21530,descended,236,dIsEndId,de-scend-ed,dI-sEn-dId,9,8
21536,descending,123,dIsEndIN,de-scend-ing,dI-sEn-dIN,10,8
21537,descends,43,dIsEndz,de-scends,dI-sEndz,8,7
21538,descent,178,dIsEnt,de-scent,dI-sEnt,7,6
21539,descents,3,dIsEnts,de-scents,dI-sEnts,8,7
21540,describable,4,dIskraIb@bl,de-scrib-a-ble,dI-skraI-b@-bl,11,11
21541,describe,672,dIskraIb,de-scribe,dI-skraIb,8,8
21545,described,1705,dIskraIbd,de-scribed,dI-skraIbd,9,9
21550,describes,289,dIskraIbz,de-scribes,dI-skraIbz,9,9
21551,describing,284,dIskraIbIN,de-scrib-ing,dI-skraI-bIN,10,10
21552,descried,5,dIskraId,de-scried,dI-skraId,8,8
21557,description,594,dIskrIpSn,de-scrip-tion,dI-skrIp-Sn,11,9
21558,descriptions,142,dIskrIpSnz,de-scrip-tions,dI-skrIp-Snz,12,10
21559,descriptive,72,dIskrIptIv,de-scrip-tive,dI-skrIp-tIv,11,10
21560,descriptively,5,dIskrIptIvlI,de-scrip-tive-ly,dI-skrIp-tIv-lI,13,12
21561,desecrate,4,dEsIkreIt,des-e-crate,dE-sI-kreIt,9,9
21565,desecrated,15,dEsIkreItId,des-e-crat-ed,dE-sI-kreI-tId,10,11
21570,desecrating,4,dEsIkreItIN,des-e-crat-ing,dE-sI-kreI-tIN,11,11
21571,desecration,13,dEsIkreISn,des-e-cra-tion,dE-sI-kreI-Sn,11,10
21572,desegregating,1,disEgrIgeItIN,de-seg-re-gat-ing,di-sE-grI-geI-tIN,13,13
21573,desegregation,1,disEgrIgeISn,de-seg-re-ga-tion,di-sE-grI-geI-Sn,13,12
21574,desensitizing,1,disEnsItaIzIN,de-sen-si-tiz-ing,di-sEn-sI-taI-zIN,13,13
21575,desert,28,dIzOIt,de-sert,dI-zOIt,6,6
21579,desert,666,dEz@t,des-ert,dE-z@t,6,5
21580,deserted,290,dIzOItId,de-sert-ed,dI-zOI-tId,8,8
21585,deserter,29,dIzOIt@r,de-sert-er,dI-zOI-t@r,8,8
21586,deserters,14,dIzOIt@z,de-sert-ers,dI-zOI-t@z,9,8
21587,deserting,15,dIzOItIN,de-sert-ing,dI-zOI-tIN,9,8
21588,desertion,38,dIzOISn,de-ser-tion,dI-zOI-Sn,9,7
21589,desertions,4,dIzOISnz,de-ser-tions,dI-zOI-Snz,10,8
21590,deserts,10,dIzOIts,de-serts,dI-zOIts,7,7
21592,deserts,69,dEz@ts,des-erts,dE-z@ts,7,6
21593,deserve,208,dIzOIv,de-serve,dI-zOIv,7,6
21597,deserved,161,dIzOIvd,de-served,dI-zOIvd,8,7
21603,deservedly,14,dIzOIvIdlI,de-serv-ed-ly,dI-zOI-vId-lI,10,10
21604,deserves,127,dIzOIvz,de-serves,dI-zOIvz,8,7
21605,deserving,41,dIzOIvIN,de-serv-ing,dI-zOI-vIN,9,8
21607,deshabille,4,deIz{bieI,des-ha-bille,deI-z{-bi-eI,10,9
21608,desiccated,15,dEsIkeItId,des-ic-cat-ed,dE-sI-keI-tId,10,10
21613,desiccating,1,dEsIkeItIN,des-ic-cat-ing,dE-sI-keI-tIN,11,10
21614,desiderata,2,dIzId@rAt@,de-sid-er-a-ta,dI-zI-d@-rA-t@,10,10
21615,design,1435,dIzaIn,de-sign,dI-zaIn,6,6
21620,designate,18,dEzIgneIt,des-ig-nate,dE-zIg-neIt,9,9
21625,designated,105,dEzIgneItId,des-ig-nat-ed,dE-zIg-neI-tId,10,11
21630,designates,3,dEzIgneIts,des-ig-nates,dE-zIg-neIts,10,10
21631,designating,5,dEzIgneItIN,des-ig-nat-ing,dE-zIg-neI-tIN,11,11
21632,designation,36,dEzIgneISn,des-ig-na-tion,dE-zIg-neI-Sn,11,10
21633,designations,7,dEzIgneISnz,des-ig-na-tions,dE-zIg-neI-Snz,12,11
21634,designed,1235,dIzaInd,de-signed,dI-zaInd,8,7
21639,designer,210,dIzaIn@r,de-sign-er,dI-zaI-n@r,8,8
21640,designers,209,dIzaIn@z,de-sign-ers,dI-zaI-n@z,9,8
21641,designing,92,dIzaInIN,de-sign-ing,dI-zaI-nIN,9,8
21644,designs,277,dIzaInz,de-signs,dI-zaInz,7,7
21647,desirability,49,dIzaI@r@bIl@tI,de-sir-a-bil-i-ty,dI-zaI-@-r@-bI-l@-tI,12,14
21648,desirable,347,dIzaI@r@bl,de-sir-a-ble,dI-zaI-@-r@-bl,9,10
21649,desirably,2,dIzaI@r@blI,de-sir-a-bly,dI-zaI-@-r@-blI,9,11
21650,desire,1133,dIzaI@r,de-sire,dI-zaI-@r,6,7
21655,desired,260,dIzaI@d,de-sired,dI-zaI-@d,7,7
21660,desires,219,dIzaI@z,de-sires,dI-zaI-@z,7,7
21662,desiring,19,dIzaI@rIN,de-sir-ing,dI-zaI-@-rIN,8,9
21663,desirous,13,dIzaI@r@s,de-sir-ous,dI-zaI-@-r@s,8,9
21664,desist,16,dIzIst,de-sist,dI-zIst,6,6
21668,desisted,5,dIzIstId,de-sist-ed,dI-zI-stId,8,8
21673,desisting,1,dIzIstIN,de-sist-ing,dI-zI-stIN,9,8
21674,desists,2,dIzIsts,de-sists,dI-zIsts,7,7
21675,desk,1473,dEsk,desk,dEsk,4,4
21676,desks,160,dEsks,desks,dEsks,5,5
21677,desolate,85,dEs@l@t,des-o-late,dE-s@-l@t,8,7
21678,desolated,10,dEs@leItId,des-o-lat-ed,dE-s@-leI-tId,9,10
21683,desolately,1,dEs@l@tlI,des-o-late-ly,dE-s@-l@t-lI,10,9
21684,desolating,3,dEs@leItIN,des-o-lat-ing,dE-s@-leI-tIN,10,10
21685,desolation,53,dEs@leISn,des-o-la-tion,dE-s@-leI-Sn,10,9
21686,despair,509,dIspE@r,de-spair,dI-spE@r,7,7
21691,despaired,25,dIspE@d,de-spaired,dI-spE@d,9,7
21696,despairing,66,dIspE@rIN,de-spair-ing,dI-spE@-rIN,10,9
21698,despairingly,21,dIspE@rINlI,de-spair-ing-ly,dI-spE@-rIN-lI,12,11
21699,despairs,8,dIspE@z,de-spairs,dI-spE@z,8,7
21700,desperado,1,dEsp@rAd@U,des-per-a-do,dE-sp@-rA-d@U,9,10
21701,desperadoes,12,dEsp@rAd@Uz,de-sper-a-does,dE-sp@-rA-d@Uz,11,11
21702,desperate,556,dEsp@r@t,des-per-ate,dE-sp@-r@t,9,8
21703,desperately,406,dEsp@r@tlI,des-per-ate-ly,dE-sp@-r@t-lI,11,10
21704,desperation,173,dEsp@reISn,des-per-a-tion,dE-sp@-reI-Sn,11,10
21705,despicable,32,dIspIk@bl,des-pi-ca-ble,dI-spI-k@-bl,10,9
21706,despise,92,dIspaIz,de-spise,dI-spaIz,7,7
21710,despised,140,dIspaIzd,de-spised,dI-spaIzd,8,8
21715,despises,19,dIspaIzIz,de-spis-es,dI-spaI-zIz,8,9
21716,despising,8,dIspaIzIN,de-spis-ing,dI-spaI-zIN,9,9
21717,despite,1787,dIspaIt,de-spite,dI-spaIt,7,7
21718,despoil,4,dIspOIl,de-spoil,dI-spOIl,7,7
21722,despoiled,5,dIspOIld,de-spoiled,dI-spOIld,9,8
21727,despoiling,1,dIspOIlIN,de-spoil-ing,dI-spOI-lIN,10,9
21728,despoils,1,dIspOIlz,de-spoils,dI-spOIlz,8,8
21729,despond,4,dIspQnd,de-spond,dI-spQnd,7,7
21733,despondency,27,dIspQnd@nsI,de-spond-en-cy,dI-spQn-d@n-sI,11,11
21734,despondent,20,dIspQnd@nt,de-spond-ent,dI-spQn-d@nt,10,10
21735,despondently,12,dIspQnd@ntlI,de-spond-ent-ly,dI-spQn-d@nt-lI,12,12
21736,despot,15,dEspQt,des-pot,dE-spQt,6,6
21737,despotic,17,dEspQtIk,des-pot-ic,dE-spQ-tIk,8,8
21738,despotism,18,dEsp@tIz@m,des-pot-ism,dE-sp@-tI-z@m,9,10
21739,despotisms,4,dEsp@tIz@mz,des-pot-isms,dE-sp@-tI-z@mz,10,11
21740,despots,6,dEspQts,des-pots,dE-spQts,7,7
21741,dessert,80,dIzOIt,des-sert,dI-zOIt,7,6
21742,desserts,26,dIzOIts,des-serts,dI-zOIts,8,7
21743,dessertspoon,4,dIzOItspun,des-sert-spoon,dI-zOIt-spun,12,10
21744,dessertspoonful,1,dIzOItspunfUl,des-sert-spoon-ful,dI-zOIt-spun-fUl,15,13
21745,dessertspoons,1,dIzOItspunz,des-sert-spoons,dI-zOIt-spunz,13,11
21746,destination,184,dEstIneISn,des-ti-na-tion,dE-stI-neI-Sn,11,10
21747,destinations,40,dEstIneISnz,des-ti-na-tions,dE-stI-neI-Snz,12,11
21748,destined,131,dEstInd,des-tined,dE-stInd,8,7
21754,destinies,38,dEstInIz,des-ti-nies,dE-stI-nIz,9,8
21755,destiny,222,dEstInI,des-ti-ny,dE-stI-nI,7,7
21756,destitute,43,dEstIttSut,des-ti-tute,dE-stI-ttSut,9,10
21757,destitution,15,dEstIttSuSn,des-ti-tu-tion,dE-stI-ttSu-Sn,11,11
21758,destroy,756,dIstrOI,de-stroy,dI-strOI,7,7
21762,destroyed,790,dIstrOId,de-stroyed,dI-strOId,9,8
21767,destroyer,68,dIstrOI@r,de-stroy-er,dI-strOI-@r,9,9
21768,destroyers,41,dIstrOI@z,de-stroy-ers,dI-strOI-@z,10,9
21769,destroying,236,dIstrOIIN,de-stroy-ing,dI-strOI-IN,10,9
21770,destroys,78,dIstrOIz,de-stroys,dI-strOIz,8,8
21771,destructibility,1,dIstrVktIbIl@tI,de-struct-i-bil-i-ty,dI-strVk-tI-bI-l@-tI,15,15
21772,destructible,2,dIstrVkt@bl,de-struct-i-ble,dI-strVk-t@-bl,12,11
21773,destruction,622,dIstrVkSn,de-struc-tion,dIs-trVk-Sn,11,9
21774,destructive,266,dIstrVktIv,de-struc-tive,dI-strVk-tIv,11,10
21775,destructively,5,dIstrVktIvlI,de-struc-tive-ly,dIs-trVk-tIv-lI,13,12
21776,destructiveness,23,dIstrVktIvnIs,de-struc-tive-ness,dI-strVk-tIv-nIs,15,13
21777,desuetude,2,dIstSuIttSud,des-ue-tude,dI-stSu-I-ttSud,9,12
21778,desultorily,2,dEs@lt@r@lI,des-ul-to-ri-ly,dE-s@l-t@-r@-lI,11,11
21779,desultory,28,dEs@lt@rI,des-ul-to-ry,dE-s@l-t@-rI,9,9
21780,detach,24,dIt{tS,de-tach,dI-t{tS,6,6
21784,detachable,7,dIt{tS@bl,de-tach-a-ble,dI-t{-tS@-bl,10,9
21785,detached,207,dIt{tSt,de-tached,dI-t{tSt,8,7
21791,detachedly,1,dIt{tStlI,de-tached-ly,dI-t{tSt-lI,10,9
21792,detaches,4,dIt{tSIz,de-tach-es,dI-t{-tSIz,8,8
21793,detaching,11,dIt{tSIN,de-tach-ing,dI-t{-tSIN,9,8
21794,detachment,122,dIt{tSm@nt,de-tach-ment,dI-t{tS-m@nt,10,10
21795,detachments,11,dIt{tSm@nts,de-tach-ments,dI-t{tS-m@nts,11,11
21796,detail,896,diteIl,de-tail,di-teIl,6,6
21801,detailed,542,diteIld,de-tailed,di-teIld,8,7
21807,detailing,30,diteIlIN,de-tail-ing,di-teI-lIN,9,8
21808,details,1038,diteIlz,de-tails,di-teIlz,7,7
21809,detain,28,dIteIn,de-tain,dI-teIn,6,6
21813,detained,55,dIteInd,de-tained,dI-teInd,8,7
21818,detainees,10,diteIniz,de-tain-ees,di-teI-niz,9,8
21819,detaining,8,dIteInIN,de-tain-ing,dI-teI-nIN,9,8
21820,detect,208,dItEkt,de-tect,dI-tEkt,6,6
21824,detectable,27,dItEkt@bl,de-tect-a-ble,dI-tEk-t@-bl,10,9
21825,detected,175,dItEktId,de-tect-ed,dI-tEk-tId,8,8
21830,detecting,43,dItEktIN,de-tect-ing,dI-tEk-tIN,9,8
21831,detection,86,dItEkSn,de-tec-tion,dI-tEk-Sn,9,7
21832,detective,314,dItEktIv,de-tec-tive,dI-tEk-tIv,9,8
21833,detectives,113,dItEktIvz,de-tec-tives,dI-tEk-tIvz,10,9
21834,detector,15,dItEkt@r,de-tec-tor,dI-tEk-t@r,8,8
21835,detectors,13,dItEkt@z,de-tec-tors,dI-tEk-t@z,9,8
21836,detects,10,dItEkts,de-tects,dI-tEkts,7,7
21837,detente,44,deItqnt,de-tente,deI-tqnt,7,7
21838,detention,109,dItEnSn,de-ten-tion,dI-tEn-Sn,9,7
21839,detentions,5,dItEnSnz,de-ten-tions,dI-tEn-Snz,10,8
21840,deter,120,dItOIr,de-ter,dI-tOIr,5,6
21844,detergent,91,dItOIdZ@nt,de-ter-gent,dI-tOI-dZ@nt,9,10
21846,detergents,34,dItOIdZ@nts,de-ter-gents,dI-tOI-dZ@nts,10,11
21847,deteriorate,36,dItI@rI@reIt,de-te-ri-o-rate,dI-tI@-rI@-reIt,11,12
21851,deteriorated,50,dItI@rI@reItId,de-te-ri-o-rat-ed,dI-tI@-rI@-reI-tId,12,14
21856,deteriorates,11,dItI@rI@reIts,de-te-ri-o-rates,dI-tI@-rI@-reIts,12,13
21857,deteriorating,34,dItI@rI@reItIN,de-te-ri-o-rat-ing,dI-tI@-rI@-reI-tIN,13,14
21858,deterioration,68,dItI@rI@reISn,de-te-ri-o-ra-tion,dI-tI@-rI@-reI-Sn,13,13
21859,determinable,2,dItOImIn@bl,de-ter-mi-na-ble,dI-tOI-mI-n@-bl,12,11
21860,determinant,26,dItOImIn@nt,de-ter-mi-nant,dI-tOI-mI-n@nt,11,11
21861,determinants,75,dItOImIn@nts,de-ter-mi-nants,dI-tOI-mI-n@nts,12,12
21862,determinate,5,dItOImIn@t,de-ter-mi-nate,dI-tOI-mI-n@t,11,10
21863,determination,351,dItOImIneISn,de-ter-mi-na-tion,dI-tOI-mI-neI-Sn,13,12
21864,determinative,6,dItOImIn@tIv,de-ter-mi-na-tive,dI-tOI-mI-n@-tIv,13,12
21865,determine,444,dItOImIn,de-ter-mine,dI-tOI-mIn,9,8
21869,determined,1101,dItOImInd,de-ter-mined,dI-tOI-mInd,10,9
21875,determines,91,dItOImInz,de-ter-mines,dI-tOI-mInz,10,9
21876,determining,127,dItOImInIN,de-ter-min-ing,dI-tOI-mI-nIN,11,10
21877,determinism,36,dItOImInIz@m,de-ter-min-ism,dI-tOI-mI-nI-z@m,11,12
21878,deterministic,19,dItOImInIstIk,de-ter-min-is-tic,dI-tOI-mI-nI-stIk,13,13
21879,deterred,45,dItOId,de-terred,dI-tOId,8,6
21884,deterrence,119,dItEr@ns,de-ter-rence,dI-tE-r@ns,10,8
21885,deterrent,216,dItEr@nt,de-ter-rent,dI-tE-r@nt,9,8
21887,deterrents,15,dItEr@nts,de-ter-rents,dI-tE-r@nts,10,9
21888,deterring,13,dItOIrIN,de-ter-ring,dI-tOI-rIN,9,8
21889,deters,6,dItOIz,de-ters,dI-tOIz,6,6
21890,detest,40,dItEst,de-test,dI-tEst,6,6
21894,detestable,22,dItEst@bl,de-test-a-ble,dI-tE-st@-bl,10,9
21895,detestation,8,ditEsteISn,de-tes-ta-tion,di-tE-steI-Sn,11,10
21896,detested,55,dItEstId,de-test-ed,dI-tE-stId,8,8
21901,detesting,3,dItEstIN,de-test-ing,dI-tE-stIN,9,8
21902,detests,11,dItEsts,de-tests,dI-tEsts,7,7
21903,dethronement,3,dITr@Unm@nt,de-throne-ment,dI-Tr@Un-m@nt,12,11
21904,dethroning,2,dITr@UnIN,de-thron-ing,dI-Tr@U-nIN,10,9
21905,detonate,12,dEt@neIt,det-o-nate,dE-t@-neIt,8,8
21909,detonated,15,dEt@neItId,det-o-nat-ed,dE-t@-neI-tId,9,10
21914,detonates,1,dEt@neIts,det-o-nates,dE-t@-neIts,9,9
21915,detonating,8,dEt@neItIN,det-o-nat-ing,dE-t@-neI-tIN,10,10
21916,detonation,25,dEt@neISn,det-o-na-tion,dE-t@-neI-Sn,10,9
21917,detonations,5,dEt@neISnz,det-o-na-tions,dE-t@-neI-Snz,11,10
21918,detonator,7,dEt@neIt@r,det-o-na-tor,dE-t@-neI-t@r,9,10
21919,detonators,3,dEt@neIt@z,det-o-na-tors,dE-t@-neI-t@z,10,10
21920,detour,30,ditU@r,de-tour,di-tU@r,6,6
21925,detours,8,ditU@z,de-tours,di-tU@z,7,6
21926,detraction,1,dItr{kSn,de-trac-tion,dI-tr{k-Sn,10,8
21927,detractions,1,dItr{kSnz,de-trac-tions,dI-tr{k-Snz,11,9
21928,detractor,3,dItr{kt@r,de-trac-tor,dI-tr{k-t@r,9,9
21929,detractors,22,dItr{kt@z,de-trac-tors,dI-tr{k-t@z,10,9
21930,detriment,32,dEtrIm@nt,det-ri-ment,dE-trI-m@nt,9,9
21931,detrimental,28,dEtrImEntl,det-ri-men-tal,dE-trI-mEn-tl,11,10
21932,detrimentally,1,dEtrImEnt@lI,det-ri-men-tal-ly,dE-trI-mEn-t@-lI,13,12
21933,detritus,18,dItraIt@s,de-tri-tus,dI-traI-t@s,8,9
21934,deuce,7,dtSus,deuce,dtSus,5,5
21935,deuced,2,dtSust,deuc-ed,dtSust,6,6
21937,deucedly,1,dtSusIdlI,deuc-ed-ly,dtSu-sId-lI,8,9
21938,deuteronomy,5,dtSut@rQn@mI,Deu-ter-on-o-my,dtSu-t@-rQ-n@-mI,11,12
21939,devaluation,32,div{ltSUeISn,de-val-u-a-tion,di-v{l-tSU-eI-Sn,11,12
21940,devalue,8,div{ltSu,de-val-ue,di-v{l-tSu,7,8
21944,devalued,20,div{ltSud,de-val-ued,di-v{l-tSud,8,9
21949,devalues,4,div{ltSuz,de-val-ues,di-v{l-tSuz,8,9
21950,devaluing,1,div{ltSuIN,de-val-u-ing,di-v{l-tSu-IN,9,10
21951,devastate,12,dEv@steIt,dev-as-tate,dE-v@-steIt,9,9
21955,devastated,45,dEv@steItId,dev-as-tat-ed,dE-v@-steI-tId,10,11
21960,devastates,2,dEv@steIts,dev-as-tates,dE-v@-steIts,10,10
21961,devastating,128,dEv@steItIN,dev-as-tat-ing,dE-v@-steI-tIN,11,11
21963,devastatingly,5,dEv@steItINlI,dev-as-tat-ing-ly,dE-v@-steI-tIN-lI,13,13
21964,devastation,41,dEv@steISn,dev-as-ta-tion,dE-v@-steI-Sn,11,10
21965,develop,1320,dIvEl@p,de-vel-op,dI-vE-l@p,7,7
21969,developed,1895,dIvEl@pt,de-vel-oped,dI-vE-l@pt,9,8
21974,developer,36,dIvEl@p@r,de-vel-op-er,dI-vE-l@-p@r,9,9
21975,developers,65,dIvEl@p@z,de-vel-op-ers,dI-vE-l@-p@z,10,9
21976,developing,1065,dIvEl@pIN,de-vel-op-ing,dI-vE-l@-pIN,10,9
21977,development,3241,dIvEl@pm@nt,de-vel-op-ment,dI-vE-l@p-m@nt,11,11
21978,developmental,30,dIvEl@pmEntl,de-vel-op-men-tal,dI-vE-l@p-mEn-tl,13,12
21979,developments,466,dIvEl@pm@nts,de-vel-op-ments,dI-vE-l@p-m@nts,12,12
21980,develops,212,dIvEl@ps,de-vel-ops,dI-vE-l@ps,8,8
21981,deviance,131,divI@ns,de-vi-ance,di-vI@ns,8,7
21982,deviancy,7,divI@nsI,de-vi-an-cy,di-vI@n-sI,8,8
21983,deviant,100,divtS@nt,de-vi-ant,di-vtS@nt,7,8
21985,deviants,29,divtS@nts,de-vi-ants,di-vtS@nts,8,9
21986,deviate,24,divIeIt,de-vi-ate,di-vI-eIt,7,7
21990,deviated,5,divIeItId,de-vi-at-ed,di-vI-eI-tId,8,9
21995,deviates,5,divIeIts,de-vi-ates,di-vI-eIts,8,8
21997,deviating,3,divIeItIN,de-vi-at-ing,di-vI-eI-tIN,9,9
21998,deviation,42,divIeISn,de-vi-a-tion,di-vI-eI-Sn,9,8
21999,deviationism,1,divIeIS@nIz@m,de-vi-a-tion-ism,di-vI-eI-S@-nI-z@m,12,13
22000,deviationist,4,divIeIS@nIst,de-vi-a-tion-ist,di-vI-eI-S@-nIst,12,12
22001,deviationists,2,divIeIS@nIsts,de-vi-a-tion-ists,di-vI-eI-S@-nIsts,13,13
22002,deviations,9,divIeISnz,de-vi-a-tions,di-vI-eI-Snz,10,9
22003,device,539,dIvaIs,de-vice,dI-vaIs,6,6
22004,devices,463,dIvaIsIz,de-vic-es,dI-vaI-sIz,7,8
22005,devil,464,dEvl,dev-il,dE-vl,5,4
22006,devilish,23,dEvlIS,dev-il-ish,dE-vl-IS,8,6
22008,devilishly,3,dEvlISlI,dev-il-ish-ly,dE-vl-IS-lI,10,8
22009,devilishness,1,dEvlISnIs,dev-il-ish-ness,dE-vl-IS-nIs,12,9
22010,devilling,1,dEvlIN,dev-il-ling,dE-vl-IN,9,6
22011,devilmaycare,3,dEvlmeIkE@r,dev-il--may--care,dE-vl-meI-kE@r,12,11
22012,devilry,4,dEvlrI,dev-il-ry,dE-vl-rI,7,6
22013,devils,70,dEvlz,dev-ils,dE-vlz,6,5
22014,devious,55,divtS@s,de-vi-ous,di-vtS@s,7,7
22015,deviousness,7,divtS@snIs,de-vi-ous-ness,di-vtS@s-nIs,11,10
22016,devise,104,dIvaIz,de-vise,dI-vaIz,6,6
22020,devised,195,dIvaIzd,de-vised,dI-vaIzd,7,7
22025,devises,2,dIvaIzIz,de-vis-es,dI-vaI-zIz,7,8
22026,devising,33,dIvaIzIN,de-vis-ing,dI-vaI-zIN,8,8
22027,devoid,80,dIvOId,de-void,dI-vOId,6,6
22028,devolution,43,div@luSn,dev-o-lu-tion,di-v@-lu-Sn,10,8
22029,devoted,576,dIv@UtId,de-vot-ed,dI-v@U-tId,7,8
22030,devotedly,11,dIv@UtIdlI,de-vot-ed-ly,dI-v@U-tId-lI,9,10
22031,devotee,13,dEv@Uti,dev-o-tee,dE-v@U-ti,7,7
22032,devotees,25,dEv@Utiz,dev-o-tees,dE-v@U-tiz,8,8
22033,devotion,158,dIv@USn,de-vo-tion,dI-v@U-Sn,8,7
22034,devotional,10,dIv@US@nl,de-vo-tion-al,dI-v@U-S@-nl,10,9
22035,devotions,9,dIv@USnz,de-vo-tions,dI-v@U-Snz,9,8
22036,devour,40,dIvaU@r,de-vour,dI-vaU-@r,6,7
22040,devoured,55,dIvaU@d,de-voured,dI-vaU-@d,8,7
22045,devouring,47,dIvaU@rIN,de-vour-ing,dI-vaU-@-rIN,9,9
22046,devours,6,dIvaU@z,de-vours,dI-vaU-@z,7,7
22047,devout,65,dIvaUt,de-vout,dI-vaUt,6,6
22049,devoutly,12,dIvaUtlI,de-vout-ly,dI-vaUt-lI,8,8
22050,dew,93,dtSu,dew,dtSu,3,4
22051,dewdrop,1,dtSudrQp,dew-drop,dtSu-drQp,7,8
22052,dewdrops,1,dtSudrQps,dew-drops,dtSu-drQps,8,9
22053,dewlap,1,dtSul{p,dew-lap,dtSu-l{p,6,7
22054,dewlaps,5,dtSul{ps,dew-laps,dtSu-l{ps,7,8
22055,dewy,10,dtSuI,dew-y,dtSu-I,4,5
22056,dexterity,35,dEkstEr@tI,dex-ter-i-ty,dEk-stE-r@-tI,9,10
22057,dexterous,9,dEkst@r@s,dex-ter-ous,dEk-st@-r@s,9,9
